Time,CO,NOx,HC_NOx,PM,Vibration,ExhaustTemp,Carbon Deposit Level
2203,78.54634319750289,73.90101636404616,170.0,-65.85498301080997,1.4877414363163954,384.89208724085904,2
2204,79.51689868767933,74.15073203216474,170.0,-66.07059107330453,1.4917407255928739,381.04866957038473,2
2205,80.0,73.00508539512171,169.65818986327562,-66.31650768303808,1.463044971902686,383.88228689408925,2
2206,80.0,68.92252524447105,170.0,-66.4415216261565,1.468662262605982,381.93195938406393,2
2207,79.8388667002241,69.69917604251765,170.0,-66.7441650564766,1.5,388.34834264285536,2
2208,80.0,69.31326189441121,169.29892715880916,-66.8135941847525,1.4465912254634838,393.40756810979246,2
2209,77.8968900097181,71.26147611789312,169.11434563179165,-67.17001209942323,1.4523974071375205,397.22814594551033,2
2210,80.0,70.55664622473701,168.2479242239293,-67.16413893303528,1.4406863387329498,400.0,2
2211,80.0,74.60216797628834,170.0,-67.15784209298296,1.423699426814425,394.10805590783303,2
2212,79.42295775895401,71.29205931716682,168.65559573579552,-67.29734071312187,1.4129634394124722,385.9556602373748,2
2213,76.93827840681465,74.20166633951823,167.718065709465,-67.29213483128592,1.4424064574086235,391.4222096486448,2
2214,76.35443120090487,75.28598281998934,169.60349378736552,-67.41107243212134,1.441638026085963,388.2254045157794,2
2215,77.13644500427225,75.2390891786437,166.70145732235721,-67.59279712666073,1.4462230328443229,393.0772897166679,2
2216,76.41566295612277,77.04914675271854,167.2230787013131,-67.86667497968764,1.4732219915187383,392.84651667309885,2
2217,72.84014160111599,77.6451258854635,165.24351693805144,-67.91994073072554,1.4948069649083113,386.58409699715105,2
2218,72.18786529189877,76.32909046665357,165.06066953404232,-68.05264630937741,1.5,380.5082708083661,2
2219,73.23455200840462,75.9247157628728,168.4928110433269,-68.22832139874131,1.4825019095098586,382.02610779572007,2
2220,74.63219147903872,77.76861198905105,163.6632054795278,-68.37831628480387,1.491465314290295,377.89295333607,2
2221,74.32149938798695,80.0,162.57521644153059,-68.51423886743596,1.5,379.0926169459099,2
2222,74.05248468579292,79.02768225316268,169.0654808571166,-68.54172692382117,1.5,376.3477577496814,2
2223,75.563361856808,78.94199492553689,163.97328258491305,-68.53963754075376,1.4859812029375827,377.85487215888435,2
2224,75.9085138476985,78.44524562039129,164.830198172012,-68.80964544386265,1.5,379.583347624229,2
2225,74.86102357166318,78.17743847707571,163.23323308543928,-68.93770352559882,1.5,382.74843547201874,2
2226,75.51243034670324,80.0,163.46871210398996,-68.97121127863863,1.5,384.3002020643825,2
2227,77.6510240802027,80.0,159.84326493776814,-69.10096181098702,1.4949286775791861,389.10832211225306,2
2228,78.75935631213791,78.70109921408927,162.53626097401315,-69.34479115281351,1.5,389.50730028934044,2
2229,77.55021608106026,79.18789315531544,160.4969327082273,-69.46669881206253,1.4584608877929872,386.1545861581046,2
2230,78.28192496027496,78.86502802313132,162.47419501368282,-69.7189509008256,1.4761196976151378,385.92828530142987,2
2231,78.4561194597124,80.0,156.82714928327937,-69.8157800680815,1.4721777876221198,388.20125214678984,2
2232,76.06018390221473,79.85061639797291,154.98310010027498,-69.97502752098607,1.4795008237646967,387.3502314244227,2
2233,77.97565038899008,80.0,151.5438670909445,-70.08279023363903,1.4849241999634974,387.25405723959597,2
2234,78.79288571247803,78.34866783217458,151.14174715553722,-70.14968586431519,1.4464964623762915,383.81846609439265,2
2235,79.61631471708237,77.3970154493223,152.42016505310292,-70.20092689525677,1.4271175999568841,382.165981248753,2
2236,78.42458928977285,75.56722450908804,154.0401312190923,-70.37936614627272,1.4109970229183626,377.42286759306603,2
2237,78.34050980639549,76.24164783311635,150.25877254390832,-70.43024641313619,1.4129151129390651,382.65701960844996,2
2238,74.39363481145081,76.27253000488365,148.89658197004243,-70.66561364452951,1.4374713740836205,389.0696820816101,2
2239,74.18816892290957,72.74730248822124,147.6694272187225,-70.76907059387275,1.4516516778191653,390.91739255220676,2
2240,78.11248690192474,72.70338686016855,147.97235550939303,-71.01833692314023,1.444548601430262,395.55155144137626,2
2241,79.96804793257888,70.7365531543162,152.25530286992353,-71.24551599803837,1.4693172537459027,395.4779507167409,2
2242,79.37046582826667,69.53608453830248,156.95406896764038,-71.39184105781564,1.4636491119750006,398.00470303276916,2
2243,80.0,71.16712893840317,159.9504560863116,-71.58055842285901,1.461218859556285,400.0,2
2244,77.66834895433738,71.08322310944342,165.97220357911326,-71.68926452141258,1.493543481786117,400.0,2
2245,78.28852941733322,71.5547802062243,167.90201593774236,-71.81558150892621,1.5,398.6342680897699,2
2246,80.0,71.43658999608321,170.0,-72.04798980717318,1.5,398.40952404108157,2
2247,79.35771113731839,69.4148269810071,165.35029068766966,-72.10496447924002,1.5,399.21218364377245,2
2248,77.00314760602188,69.17342201209792,163.96559540451875,-72.13864532590894,1.5,395.7930863715364,2
2249,75.75187800504516,71.73189543527529,166.89354135893905,-72.27232884525756,1.5,400.0,2
2250,75.86855022019786,72.24833246431893,159.99119752691945,-72.33685566913651,1.5,399.5492924348522,2
2251,75.22309294845437,71.57935876929321,163.44724027055634,-72.69523369120793,1.5,397.984490854324,2
2252,73.42886330150657,69.5768902459271,163.8093714878402,-72.97334256956334,1.4965096668200633,399.4201740284995,2
2253,73.43475803607278,68.9774555381939,158.99739339027843,-73.13955948938889,1.5,400.0,2
2254,69.23185717439958,70.34347182711258,161.18305148649148,-73.1844899979574,1.4877835753350335,395.25966210952436,2
2255,68.07567398998451,71.17907750291742,155.07564774610586,-73.3545987049043,1.5,399.5432753494668,2
2256,71.41076155472858,71.15295546977481,148.82366572821445,-73.45912173078165,1.5,400.0,2
2257,73.75861152642008,73.62912680841258,147.00800557411833,-73.5393282379203,1.5,400.0,2
2258,75.42919210787242,72.37329269268828,149.37340532095305,-73.61950734566557,1.5,396.2512465557629,2
2259,75.67256421208599,72.71819488439259,147.5767860358558,-73.78710664420672,1.5,398.7261375528446,2
2260,75.6851075681085,73.79003375513564,145.98875943284028,-74.04576099467462,1.4930515057156706,393.3152722368078,2
2261,73.95110080098745,74.09571368151202,146.44422631005577,-74.10859519802992,1.4856063663223749,391.26014628499826,2
2262,73.36198885899319,73.61395496676532,146.52143729587652,-74.16035276234429,1.4770648875310932,391.7509294660255,2
2263,72.53789259694395,71.09085910164951,144.79333715206747,-74.35898759911471,1.461509872138517,388.1621604614017,2
2264,72.83668746959611,73.24733314039011,140.98043768441116,-74.5206598063848,1.4366901695275212,393.48869966921967,2
2265,70.93619497914567,73.45472563660418,142.97342098754774,-74.71483190928323,1.4477628533366713,397.56499401163893,2
2266,70.37155756757109,73.17981864616732,137.79956792111724,-74.71136198574855,1.483338629083229,395.7919621630265,2
2267,70.94370697387171,71.58452260340371,139.1311920309088,-74.77611865456545,1.483827241964132,400.0,2
2268,69.11462724684542,68.95374594685674,137.9876962895045,-74.9763901677483,1.5,396.8946962052338,2
2269,71.85034200247107,70.94567573814089,136.8264950536393,-75.23667374882679,1.4966750293545807,398.51846270710485,2
2270,72.00127045980649,69.5265823578783,138.73398072499612,-75.26090126525291,1.4893404382597046,400.0,2
2271,67.9492962942366,71.1571682664007,134.03898928089438,-75.4920133373778,1.4858466142573852,400.0,2
2272,70.63802535141286,71.12939051087645,132.79778906824905,-75.47385397761934,1.5,400.0,2
2273,69.49537604293735,71.76344270313582,136.66002558068158,-75.5455259190691,1.4811934076175088,394.1424313510371,2
2274,69.99491480314498,71.2016191200493,135.2609764597506,-75.52891817238995,1.490642068326499,399.4871753241308,2
2275,70.3726176612239,73.02968572573288,137.29941643764508,-75.6283828094805,1.5,400.0,2
2276,70.54701031842029,74.93173903861491,142.39810977397684,-75.73507231278161,1.5,396.5192367977947,2
2277,71.46841600078635,74.6834553886809,146.5657030940213,-75.91678747816965,1.4566516065554451,396.68029974165563,2
2278,70.53921415839757,75.80311267532663,148.7860246073884,-76.08217474095065,1.456631297473736,394.36460398815365,2
2279,69.37690968133033,76.2404633320294,150.76095047267,-76.39740557067329,1.476155783228338,393.3291597747131,2
2280,67.60238425084023,78.62717135079167,151.8699640578231,-76.53056524885426,1.5,393.3191902709015,2
2281,65.03518212701749,79.27713746888465,154.81598991388464,-76.76832829494401,1.5,391.9523048225022,2
2282,67.27240097081616,76.81253441501218,154.0962827883748,-76.90715694942679,1.4782870058771194,393.6539090882551,2
2283,68.39401727993103,74.48732259224263,150.6441020110058,-76.9542299154462,1.4725652187525364,392.14081853498817,2
2284,68.40995585054864,74.4998602700328,149.85414319419618,-77.14306389870569,1.4808997895635958,388.3742457502609,2
2285,67.49867565430937,72.53439015265528,156.0509473178496,-77.29184820559014,1.4624318361572162,384.87962456496325,2
2286,67.52060985050475,72.4541063337314,156.55375051950804,-77.46097064845098,1.4586153138773332,385.60170443667965,2
2287,68.96957546321894,72.93423071412613,158.74517072540215,-77.6753139275379,1.4433478143644873,387.2443707944998,2
2288,70.01976759521287,75.05237508023188,152.62776069895875,-77.87079694083056,1.4043672861792358,384.79174978422407,2
2289,71.9193843161727,73.75474601974258,156.36375652014345,-77.95065208565495,1.4040223358718813,386.8982688475728,2
2290,71.47488978382135,75.69070377795875,157.8456137804748,-78.00289498792826,1.412831968474227,390.95970934600666,2
2291,73.90784337484011,77.00960032487689,160.07415275527677,-78.14564070706518,1.4297786453998171,394.94639183521804,2
2292,75.52810160574882,79.4970682447248,163.81150269284697,-78.33582708018427,1.4209471285473405,399.22893454753233,2
2293,77.54723903532907,79.82282997971764,161.82623915931072,-78.48868076540357,1.4104579430305186,400.0,2
2294,74.67378807598938,80.0,158.81056584264385,-78.5727320626672,1.3959130401211253,398.93768386438717,2
2295,73.24073379999933,79.51832958282894,158.09945299381488,-78.97832898811028,1.4229971890973352,400.0,2
2296,72.45511472973998,79.8400756071191,161.29514181374174,-79.1775576143147,1.4128454936094688,400.0,2
2297,74.809721600753,80.0,165.61801752812593,-79.41459035693462,1.405328198504553,400.0,2
2298,74.92508582562175,80.0,167.02785599985745,-79.58895001615832,1.3847931669096893,400.0,2
2299,74.76183686907463,77.10724301601661,162.08729326187935,-79.7520714018337,1.4249142500245584,400.0,2
2300,77.64147374914654,77.24970726427728,156.25280859615177,-79.77038582848336,1.4034085510702106,397.9223381318734,2
2301,78.41677035215234,77.06821161734076,156.47286775248907,-79.902333068015,1.4385283894844956,396.1404580813986,2
2302,79.98948158236611,77.73063509894018,145.49429501961683,-80.13141499181756,1.4105582520168112,400.0,2
2303,80.0,76.93044655769988,138.14534968303568,-80.28147179583232,1.4054560671947733,400.0,2
2304,77.1624142299725,75.02814929690727,133.82731435259862,-80.32541407619154,1.413228763819037,400.0,2
2305,77.63853075090064,78.34669435000262,132.16204716898326,-80.56616950482835,1.4099372889360862,398.66733411736516,2
2306,80.0,79.34870126807678,128.38656284837742,-80.80657260534853,1.4214786125135876,394.28554828614153,2
2307,79.46337208973661,79.69433744983732,128.18419208103302,-81.00933800548245,1.417765059661466,390.7525292403428,2
2308,80.0,80.0,131.0893554992121,-81.11964789115311,1.42067609790825,395.80985158498373,2
2309,78.91653343330974,78.29367300425088,128.53877527699487,-81.27484810843885,1.3915975815137642,395.5071115377117,2
2310,78.38294605706685,80.0,127.76347380891224,-81.43094168791889,1.4017897502646899,393.3117958641093,2
2311,79.04349506476868,80.0,126.46379218599772,-81.60102139658726,1.3773507722568257,389.40587744687963,2
2312,79.56597976753778,80.0,124.73967765147849,-81.67386394755454,1.3718714374208136,384.96565262098375,2
2313,79.0751553046958,80.0,123.19089262711714,-81.87742837359657,1.3395566697320243,381.7726870177739,2
2314,76.28429774598844,79.87251948201701,121.06984034601774,-82.14618375934265,1.364908290702409,388.00265701644963,2
2315,73.3695002302491,80.0,118.959619056927,-82.23458862602978,1.3705679602672738,391.97598655192064,2
2316,72.46652007657387,80.0,122.53291089748375,-82.33923037431936,1.3387947251015595,391.1728407827549,2
2317,68.67613717209507,80.0,121.737362717046,-82.32424353989248,1.3549881453795256,392.6987697612581,2
2318,67.43819350576037,79.66591876854247,118.3743636715331,-82.46765578890106,1.3485195168413862,400.0,2
2319,67.78031773991194,80.0,118.09622961359926,-82.69296465584821,1.3452117025139634,400.0,2
2320,67.13032355312477,80.0,117.08260197483945,-82.77149904419339,1.3697905759962221,400.0,2
2321,65.77784963281972,78.7646970059434,113.20679784341318,-83.04205693298215,1.4171666537618985,400.0,2
2322,66.48099674685686,80.0,109.7839335304358,-83.21509959657095,1.4265564775583368,400.0,2
2323,63.50723771930332,80.0,101.89891839086971,-83.46194939978996,1.4620246439912559,400.0,2
2324,67.33983023193544,80.0,100.47676805073489,-83.52892649512673,1.4537807891795769,400.0,2
2325,68.39533738027077,80.0,101.47534521117589,-83.46462429438533,1.4579283014699143,400.0,2
2326,66.167360262247,78.19242755513532,98.0090062383802,-83.59093368969963,1.4709491436897921,397.95240311085234,2
2327,67.36771628028117,78.71500585118041,95.41810648204232,-83.66885377649277,1.4736357454762536,400.0,2
2328,67.17732640871883,80.0,96.88147616856982,-83.98203648651555,1.4948027905846633,400.0,2
2329,66.19556680995765,80.0,99.34051001659293,-84.0843428703199,1.4929994421667496,400.0,2
2330,66.21232216313365,78.1176685014499,102.78632801182765,-84.18701927682494,1.4844460999888784,388.7858891345272,2
2331,67.83532060935335,77.22145576334238,96.85862857713758,-84.39815834384599,1.4854619089074677,384.2658789564404,2
2332,67.70213884017278,78.8068131334513,96.65286130954598,-84.54983356644722,1.4886177982079525,389.6689105763051,2
2333,67.57336959616423,77.57368876503389,97.98839099003368,-84.82606374109673,1.5,391.98664935167284,2
2334,69.02554058325349,76.2214027636523,99.7485321464408,-85.07645071052417,1.5,390.0689786186889,2
2335,68.68747858334885,78.5647572044995,104.98184880201028,-85.28457176102964,1.498157851372681,393.1573267769045,2
2336,67.89070619030642,77.78827565051633,99.52504710455659,-85.49402636151628,1.4953247505782816,393.0861119466304,2
2337,65.14680763598402,76.17033599855901,100.99855742693913,-85.72581249733672,1.4907651166598304,393.02301311496035,2
2338,63.786166162451096,76.10973016252463,97.31209061748443,-85.81311627001607,1.4698241627315511,395.03521301566303,2
2339,65.59954208782027,75.72274597983224,96.09244393148656,-86.0889154804219,1.4888284960703084,391.54390284638635,2
2340,65.99605374802249,76.0502213329906,100.80459134038595,-86.2287715605604,1.5,396.33432131859365,2
2341,65.63422255015293,74.10539815641785,106.91633139930119,-86.41665447405163,1.5,394.9500928889376,2
2342,62.831018692378734,73.11533507524895,108.6531351676899,-86.55006658527618,1.5,388.1006646746075,2
2343,56.832910221371954,76.62666746657044,110.95819548283889,-86.7210306221388,1.4991205315232219,389.93925796877755,2
2344,56.421196114948486,76.7893840484816,114.32092524719599,-86.9313154746658,1.5,397.9268859637636,2
2345,55.87685220376709,76.43473968286384,115.02294107979128,-86.98471301821135,1.5,394.40468389811133,2
2346,56.367410078513295,77.28158612570721,117.62058633588718,-87.19830310462389,1.4872717604583416,395.79629964549713,2
2347,56.879273052041995,76.79325326252406,113.99459841650163,-87.5518024362295,1.4699293178785044,395.2459706973505,2
2348,55.137122273305216,77.25234131753972,117.42480949645717,-87.72858206313111,1.4808247019708356,395.7898391182747,2
2349,53.988746753826454,77.2936410515369,116.13187750941394,-87.81700999421581,1.4836562415530803,395.61169675146954,2
2350,51.563567229468724,79.20625595385127,117.56155050115599,-88.06205093737432,1.4626697319210793,395.4047573394339,2
2351,50.4727743288967,79.42158578349957,119.0457933947554,-88.29261297079361,1.4471632066504088,395.3053112082122,2
2352,50.85949007689659,78.72855247711615,117.1261928306564,-88.61329025497683,1.467863721982894,396.66776713486763,2
2353,48.79445521546414,76.6144676080906,116.55782417623581,-88.82418419126027,1.461129285830086,393.89955344833476,2
2354,50.20799849941755,77.69998623333645,118.97951413458755,-88.90736402487127,1.4232360561370214,394.3525509639083,2
2355,51.24642787073286,75.67504279447229,116.94784311959172,-89.09199576307869,1.4145148019547908,391.0154323295568,2
2356,50.466279308237795,77.3186176914971,118.92157741065378,-89.2319596475809,1.4185205391074682,395.7565019699805,2
2357,50.356184113217665,78.55160112479938,119.81907021005333,-89.43608567071064,1.4187466224989256,388.12640486686513,2
2358,50.03993246487562,79.58935339289029,119.6380780336016,-89.58739404890896,1.4208781505969046,391.1659503752293,2
2359,47.53778515229242,77.57895728781115,121.64639076285707,-89.78402616533566,1.4429940240081973,391.0046537040957,2
2360,46.84548512945998,74.38304610267913,121.73602564596244,-89.93871117545278,1.4353513491347658,393.4193977609769,2
2361,48.966169508931515,75.61215442158598,123.30715531315973,-90.04816371459314,1.4030724682808777,394.9921815070021,2
2362,49.63826252674217,75.1882637257206,120.41698872842576,-90.37162556695539,1.3958294636199,393.43830464440305,2
2363,48.576213675362645,72.16749323368953,119.5163931424352,-90.30372709439004,1.4343521685413612,398.5776693795077,2
2364,51.024428867055825,70.586771692373,124.9158397806034,-90.52440263844838,1.4610627968897916,397.99031858958637,2
2365,50.296270604241535,71.43467664055437,123.75456554534478,-90.92416512491471,1.4789230387153687,394.21112289191973,2
2366,52.41038104610411,73.29038899175201,123.08955782601721,-91.24533696086958,1.4907100249980758,394.1217643314064,2
2367,49.004539628006484,73.74712850617931,124.12267669899781,-91.33129543645374,1.4865588819680204,395.8779288293886,2
2368,48.49690298137107,73.99933318516462,124.2603322161188,-91.43284842230172,1.4852362132354542,400.0,2
2369,49.04338598672527,76.53682544546722,119.85013520430056,-91.5116735623538,1.5,400.0,2
2370,51.949241592694634,77.87320241040031,117.6316190012161,-91.67720434535461,1.5,400.0,2
2371,55.55142906634187,77.77320174190052,119.74586877206968,-91.84028229660451,1.5,400.0,2
2372,57.4176811309533,78.53497994122495,121.29382477612839,-92.13823510974679,1.5,400.0,2
2373,57.185835323159026,79.26593477483597,123.83246881361956,-92.42693771826607,1.5,391.1077164569259,2
2374,55.6706586054504,79.96588565647436,125.97220780700967,-92.6767258983131,1.497524814843826,393.52515334439596,2
2375,57.50264857953574,79.76668637803266,122.4904852953971,-92.96966514793752,1.5,397.1732289633481,2
2376,56.54380331571572,80.0,124.65049535504194,-93.05360675619796,1.4727482323917864,395.5753317917971,2
2377,55.55949633798262,78.33087969177734,123.46590889896447,-93.26508888683432,1.4653102256209745,399.15712503868775,2
2378,57.14162816433049,75.44711623885662,119.64038534173882,-93.59959970438386,1.4741563760221388,397.55871429721566,2
2379,58.60374957488592,75.47595625978981,124.54482205228598,-93.7746847025095,1.4787839847914948,395.52010003465375,2
2380,59.775202734497356,73.87035592618295,121.9877836709645,-93.88475113469859,1.4450041202468047,397.20083799518557,2
2381,62.179498617794685,77.42476064190247,118.14151569392195,-94.08348217057178,1.468890440714712,397.13936803585585,2
2382,62.90042421537084,78.0061613841792,119.05117902038248,-94.01802696237624,1.473596255958429,398.7070809268872,2
2383,65.56424599893731,75.8212110805773,121.86872628373686,-94.16971390117595,1.4763281215661865,394.91796891994494,2
2384,64.70337123765891,79.42010558849255,121.18202495158748,-94.38343992876152,1.452007670055058,395.9769917923708,2
2385,62.66920793880787,80.0,119.7987136163555,-94.6480062935444,1.496494184795764,400.0,2
2386,64.31788234839749,80.0,124.51521986847071,-94.79355725238968,1.4867594411486957,400.0,2
2387,61.28430543955411,80.0,130.04961180423126,-94.94694805974551,1.4824230102319977,400.0,2
2388,60.3642696243115,80.0,125.73311549002165,-95.07398919144146,1.4828625004006113,395.1381807136952,2
2389,59.357594852243665,80.0,128.25956662004705,-95.22810400217011,1.4726289449620644,392.39481986811296,2
2390,61.83741364374453,78.8561193740982,133.2320147810464,-95.3948398657339,1.4707151947498072,390.8574501616645,2
2391,60.23373621892196,78.90570458772555,132.3908935979722,-95.61060040915119,1.4843365324388642,389.14060156850644,2
2392,58.84723861316178,79.33991621887715,125.07124046789886,-95.9316448194464,1.4991523981577832,393.25995695723077,2
2393,61.09241226256071,79.36026248531553,134.7733569974143,-96.14895650360278,1.4795315657522843,399.1705249112156,2
2394,63.604695859386744,80.0,135.4411499631651,-96.43501147010035,1.4374123039197553,400.0,2
2395,63.363446166020545,76.32461875952818,137.94798411140565,-96.66012467901464,1.437944068480395,400.0,2
2396,66.36886215705984,78.56043756529446,141.54493842958425,-96.8305394312153,1.4808141444049392,400.0,2
2397,66.50050953119695,80.0,139.53648415919852,-97.05301151301148,1.4986380747701826,400.0,2
2398,66.00374879453153,80.0,139.0016541048202,-97.06813259042106,1.4877156488232723,399.2694605002396,2
2399,66.61775084304466,80.0,141.62004266542007,-97.18571768167168,1.4854754615696226,393.0458082566944,2
2400,68.45647289194135,79.33225134907607,145.0904999648485,-97.49353060223302,1.5,389.26893621041893,2
2401,72.05186502781721,78.92792732550805,149.21354266456157,-97.86454240766231,1.5,387.6435696143356,2
2402,75.12961779306045,79.7488320605847,152.8175308610394,-97.9931101012055,1.4921234498975955,391.27883628545135,2
2403,75.3092598482284,78.34537427515188,157.15864258451546,-98.23410330718961,1.5,394.47657205528475,2
2404,76.39630381025215,76.90934109411354,156.19972437276078,-98.33686286404689,1.4926711530976997,397.3033996849532,2
2405,74.31680107697296,77.43979614772314,158.12961868326673,-98.55589708057914,1.5,393.3472897337333,2
2406,72.81469704293343,80.0,154.5054586235372,-98.65438711870964,1.4844398533010783,390.90863711949163,2
2407,70.48562278115357,78.07699516922126,154.48724472901839,-98.75927338003345,1.4984003753337205,391.7574788062965,2
2408,71.0150175963159,76.9357180177502,156.16240007022236,-98.96304505599008,1.4952768988557597,391.4414537003934,2
2409,74.28076510169144,77.97061814591181,158.3783052330983,-99.18383115429329,1.4913375922169545,390.17240800173647,2
2410,76.37955735175755,79.19148390733864,160.26648170542092,-99.5598226512246,1.5,390.7238436008986,2
2411,73.051429470141,78.77822650142681,160.1113675595781,-99.76268337885666,1.4875815656879208,389.05893576741414,2
2412,71.96570215248411,80.0,161.72324400235797,-99.85045637566022,1.5,392.8558108780856,2
2413,70.98920753029334,78.04998069648057,162.23412622617667,-99.95952914221172,1.5,395.441396494021,2
2414,69.93816182759998,79.36066706732686,169.40664507887968,-100.05780189968843,1.5,398.2830552024968,2
2415,69.71513845758044,80.0,170.0,-100.31357845633913,1.4784161966085978,400.0,2
2416,70.20823566613143,79.85851559626501,169.36605620286505,-100.61609220328785,1.5,400.0,2
2417,69.49860700944568,78.41082512476855,170.0,-100.76191013419836,1.4891280514394762,400.0,2
2418,70.85923606155008,77.80087231774274,170.0,-100.95054658441015,1.5,396.59043733774695,2
2419,72.94999540038768,74.8423385300035,165.60392193562362,-101.19264677899102,1.5,389.35665526445416,2
2420,72.67937566054515,76.3090311920661,166.061525066981,-101.41362107958967,1.5,392.62394604644794,2
2421,73.36191023596155,75.99787838812352,165.45990748923595,-101.54383612889663,1.5,397.4725034841644,2
2422,73.26300831039693,75.49658726240756,164.869657776242,-101.7249483140731,1.5,397.245869060122,2
2423,71.15735967371442,73.21549404549411,161.578706814678,-101.96080387957896,1.4810218364071923,395.1355446900676,2
2424,72.8318905042139,74.48616337309404,163.02375089456982,-102.10525412435376,1.5,391.21807957697325,2
2425,71.55533271967217,75.44603038125365,165.30898762564354,-102.20837742951745,1.4882177303439728,388.9451974857847,2
2426,71.75903888315345,76.58949665008518,162.47236345675785,-102.41138973471428,1.4803086706039301,393.7140184162575,2
2427,70.76541057271015,76.1976253202967,164.04541069835523,-102.58834033769025,1.5,400.0,2
2428,70.65108508163472,74.6953470489061,164.16434508277285,-102.72190399777674,1.4940548004128038,400.0,2
2429,69.10922275252523,74.90937098566354,167.44147145669223,-102.9247872586174,1.4741851739080096,400.0,2
2430,67.44780899887948,77.16173745357253,168.30166139528401,-103.18762793891975,1.4508177922045542,397.73744863209237,2
2431,69.01724536583005,77.88856297457995,168.47752212311713,-103.33058908507898,1.463099800617644,393.95814664803726,2
2432,69.43324588923662,78.47247578735539,170.0,-103.54388453448827,1.4607443882176465,396.9574604369974,2
2433,67.28818199073828,80.0,170.0,-103.76034774991211,1.4502131322162692,397.3201149207099,2
2434,71.0171418803674,78.37026616326312,170.0,-103.93234004527626,1.4350108472625984,390.2876812879469,2
2435,71.88929242604631,79.18698882167715,168.46802886122256,-104.0018161212479,1.4333845749268477,397.52309111879424,2
2436,70.8734787927169,79.30144759079083,159.41241450712286,-104.04547887389074,1.4270492635557745,396.3066447316955,2
2437,68.22615002477669,80.0,165.6648428108404,-104.36759618918066,1.427479225414505,395.01077042281275,2
2438,67.33964784088823,80.0,165.5763016961832,-104.62966522983145,1.4119631661596417,394.58641669603327,2
2439,67.97828615609386,79.76511180789703,161.7943399269386,-104.99347618677498,1.439000744372201,389.1860883246117,2
2440,71.00777807915293,79.06747091375236,164.2906745822887,-105.07352066169767,1.4611577993238098,388.5636562612532,2
2441,71.39970624782937,80.0,163.05912371079214,-105.16206233378232,1.4459348363951403,395.8767602181875,2
2442,70.51303869575591,78.41851311076904,161.38919235004582,-105.31713038132693,1.4562525964683728,400.0,2
2443,68.92660137476865,76.97560823832445,164.60949859225096,-105.48967582672232,1.4671327658004403,398.47714425680886,2
2444,69.54740177775182,79.04919228543572,161.87242801187332,-105.61971709775936,1.4563068792243004,396.7962207236662,2
2445,65.98503021769204,79.14930825013955,158.42073175265435,-105.84849545610628,1.4467393722988813,398.9922017799622,2
2446,66.10032273740346,78.26922320020289,160.0946430038868,-105.88495448645027,1.4762692786592135,400.0,2
2447,68.06233192453054,79.72544826431499,159.81926843680827,-106.18185321731738,1.426691494398704,398.24133373982727,2
2448,67.7438885756578,80.0,153.92351164956182,-106.2312980846065,1.4019933598980483,400.0,2
2449,69.72014525337019,80.0,151.73749526052512,-106.55847510683907,1.3892881074737045,400.0,2
2450,68.51862969383406,79.63455325967014,150.0192681680409,-106.79882254486803,1.4003382895537142,398.1700770737871,2
2451,69.95891133838234,77.99638245262223,150.6444240381688,-106.98597480332079,1.381998572864231,400.0,2
2452,68.6512420496617,75.23191136250357,155.45693703464414,-107.25304777916578,1.4106139657733054,400.0,2
2453,69.46408886980359,76.28851817377645,157.5313483663153,-107.41580707839091,1.3901313571071188,397.9704705758483,2
2454,72.27272247776158,75.96074903912901,159.80132671151813,-107.66331664218363,1.416922286291777,400.0,2
2455,73.35749079040865,74.87964711614919,165.783532197273,-108.08342546634918,1.4151517747696811,399.9347040377435,2
2456,71.97274778808719,75.29012901142396,166.1330717224635,-108.26438573251043,1.4293588818273189,400.0,2
2457,73.13491279129506,75.76282013722896,170.0,-108.5199325887024,1.4167637599122858,395.90918713560353,2
2458,71.81197226552943,76.3962726741602,162.89797204026638,-108.91309164702437,1.3935187286377266,395.1558717856615,2
2459,69.63030868159191,77.10749588424012,165.57073630562607,-109.06986769443017,1.406963177406589,393.78816501331,2
2460,69.57008025217532,77.64950010209702,165.7325641616822,-109.3791330993035,1.3891978081987906,390.8211799997646,2
2461,71.8164402223092,80.0,156.5896699587041,-109.60083882166595,1.4214402705895524,389.2898858231072,2
2462,71.20528758375404,78.11798076348097,155.63197402275745,-109.86534769413367,1.4071252909231446,385.58066757822843,2
2463,69.75751535455963,76.31952830786972,157.5979210153449,-109.8575980538761,1.4101956021138553,380.85851906650487,2
2464,68.90021138064566,75.79570745391307,154.55888464725047,-110.19866034140912,1.3976586927367896,382.1335240764571,2
2465,67.74330384173317,78.73088866980805,153.5045645006462,-110.34804128351632,1.4211983060641435,381.5663414876337,2
2466,66.05195616266158,78.26552884483102,149.97955838515165,-110.75056977305927,1.4310275955831995,379.5776856610167,2
2467,67.3803183694966,77.70974592182385,150.51144441322973,-111.06116994585095,1.4616816189592612,382.0240903207548,2
2468,67.74367877372575,80.0,145.8611088507434,-111.4137595639059,1.4615816701852222,383.64844799065173,2
2469,67.07397763197767,80.0,148.35808940332475,-111.67715147325185,1.5,375.3061420209959,2
2470,66.48333514035848,78.87070565866436,147.89521616819246,-112.02611828078224,1.5,379.04567400340596,2
2471,67.67282927224137,78.95458651158208,141.8447031345019,-112.28535510246927,1.5,382.3759888647227,2
